Date,Year,Site_location,LONGITUDE,LATITUDE,Region,Site_number,Species_name,Schnitzler_name,Valente_name,Collection_no,Plant_no,Porometer_no,Laser gun_no,SPAD_or_CCM,Team_no,Height,Canopy_1,Canopy_2,Branch_order,Time,Wind_speed,Air_temp,Humidity,Leaf_orientation,Leaf_temp_upper,Leaf_temp_lower,Leaf_surface_in_sun,Conductance_lower,Chamber_temp_lower,Conductance_upper,Chamber_temp_upper,Chlorophyll 1,Chlorophyll 2,Chlorophyll 3,Internode_dia_ 1,Internode_dia_2,Soil depth,fwt_lam_pet,Plant_age,Age_of_oldest_leaf,Antho_1,Antho_2,swt_lam_pet,swt_lam,area_lam_pet,area_lam,lam_width,lam_length,petiole_width,petiole_length,lamina_thickness,hairiness,dwt_lam_pet,dwt_lam,dwt_pet,petiole_present,perimeter,photoshop_area,percent_canopy_openness,dark_qP,dark_qN,dark_qL,dark_NPQ,dark_Y_NO,Y_NPQ,Fo,Fm,Fv_over_Fm,light_F,light_Fm',PAR,Light_Temp,Light_Yield,ETR,count,order,atlas_name,new_growth_form,resprouter,polymorphic,pollinator,dominant_color,dominant_color_class,polymorphism_rare,polymorph_type,wood_density,SLA,LMA,Canopy_area,LWratio,FWC,LDMC,Succulence,Chl_as_CCI,genus
8/3/2011,2011,Teeberg,22.04331,-33.32918,Swartberg,PR_2013,canaliculata,Protea_canaliculata,Prcana,21,3,1,1,CCM,1,80,95,68,5,0.579861111,0.5,21,21.6,horizontal,17.1,18.7,.,180.1,21.9,11.2,20,1.2,7.4,.,3.96,.,9.5,0.179,10,4,5.2,1.4,0.2,0.185,2.67,2.538,0.7,5.7,2.34,5.62,0.59,0.5,0.098,0.088,0.01,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,163,PRCANA,erect,no,no,mammals,dark_pink,dark,NA,none,0.450330584,28.8465,0.034666251,5073.672136,8.142857143,0.826530612,0.547486034,0.030337079,.,0
8/3/2011,2011,Teeberg,22.04331,-33.32918,Swartberg,PR_2013,canaliculata,Protea_canaliculata,Prcana,21,4,1,1,CCM,1,70,52,40,5,0.583333333,0.3,20.2,29.6,horizontal,14.2,14.7,.,176.3,22.1,12.2,22.1,4.5,4.5,.,3.31,.,10.5,0.169,11,4,5.3,2.2,0.181,0.168,2.34,2.21,0.7,6.1,1.92,6.78,0.564,0.5,0.086,0.08,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,164,PRCANA,erect,no,no,mammals,dark_pink,dark,NA,none,0.505628207,27.6228,0.036201978,1633.62818,8.714285714,0.965116279,0.50887574,0.035470085,.,0
8/3/2011,2011,Teeberg,22.04331,-33.32918,Swartberg,PR_2013,canaliculata,Protea_canaliculata,Prcana,21,5,1,1,CCM,1,100,100,90,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,0.149,11,3,.,.,0.163,0.15,2,1.882,0.5,5.5,1.6,7.39,0.662,0,0.08,0.074,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,165,PRCANA,erect,no,no,mammals,dark_pink,dark,NA,none,.,25.42918919,0.039324887,7068.583471,11,0.8625,0.536912752,0.0345,.,0
8/3/2011,2011,Teeberg,22.04331,-33.32918,Swartberg,PR_2013,canaliculata,Protea_canaliculata,Prcana,21,6,1,1,CCM,1,100,115,150,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,0.196,10,2,.,.,0.206,0.193,2.69,2.563,0.8,5.7,1.9,6.68,0.673,0.5,0.094,0.09,0.004,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,166,PRCANA,erect,no,no,mammals,dark_pink,dark,NA,none,.,28.47866667,0.035114003,13548.11832,7.125,1.085106383,0.479591837,0.037918216,.,0
8/3/2011,2011,Teeberg,22.04331,-33.32918,Swartberg,PR_2013,canaliculata,Protea_canaliculata,Prcana,21,7,1,1,CCM,1,135,260,220,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,0.133,18,2,.,.,0.141,0.129,1.8,1.709,0.6,4.8,1.53,5.96,0.603,0.5,0.07,0.066,0.004,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,167,PRCANA,erect,no,no,mammals,dark_pink,dark,NA,none,.,25.89109091,0.038623324,44924.77495,8,0.9,0.526315789,0.035,.,0
8/3/2011,2011,Teeberg,22.04331,-33.32918,Swartberg,PR_2013,canaliculata,Protea_canaliculata,Prcana,21,8,1,1,CCM,1,100,130,70,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,0.097,16,2,.,.,0.105,0.094,1.39,1.304,0.5,4.2,1.62,5.3,0.499,0.5,0.05,0.044,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,168,PRCANA,erect,no,no,mammals,dark_pink,dark,NA,none,.,29.63954545,0.033738709,7147.123287,8.4,0.94,0.515463918,0.03381295,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,venusta,Protea_venusta,Prvenu,22,1,1,1,CCM,1,64,307,232,5,0.416666667,1.1,8.8,49.6,.,5.6,6.6,.,27.6,11.2,73.7,11.7,6,13.7,.,7.47,.,29,0.202,.,6,28.8,28.4,0.21,0.196,3.26,3.243,1.3,3.8,2.38,0.7,0.667,0,0.072,0.066,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,169,PRVENU,above_lateral,no,no,birds,white_and_pink,light,NA,none,0.51199624,49.14151515,0.020349393,55939.19879,2.923076923,1.805555556,0.356435644,0.039877301,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,venusta,Protea_venusta,Prvenu,22,2,1,1,CCM,1,47,262,262,5,0.420138889,1.5,9.7,57.3,.,4.5,5.7,.,103.9,10.1,58.6,10.4,7.7,4.9,.,5.87,.,9,0.351,.,6,16.2,16,0.356,0.326,5.01,4.986,1.4,5.6,2.68,0.9,0.601,0,0.134,0.12,0.014,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,170,PRVENU,above_lateral,no,no,birds,white_and_pink,light,NA,none,0.54629018,41.549,0.024067968,53912.87153,4,1.619402985,0.381766382,0.043313373,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,venusta,Protea_venusta,Prvenu,22,3,1,1,CCM,1,56,255,255,5,0.427083333,1.3,8.6,59.2,.,5.7,6.2,.,77,9.4,53.6,9.6,70.3,73.4,.,5.79,.,7.5,0.363,.,4,22.3,19.8,0.376,0.352,5.14,5.122,2,3.9,3.05,0.6,0.693,0,0.152,0.14,0.012,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,171,PRVENU,above_lateral,no,no,birds,white_and_pink,light,NA,none,0.494556494,36.58357143,0.027334674,51070.51557,1.95,1.388157895,0.418732782,0.041050584,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,venusta,Protea_venusta,Prvenu,22,4,1,1,CCM,1,50,134,134,5,0.434027778,0.5,9.2,51.7,.,6,5.9,.,108.5,9.3,58,9.4,47.9,46.7,.,4.6,.,11,0.278,.,4,15.2,13.1,0.288,0.278,4.67,4.663,1.8,3.8,2.27,0.3,0.605,0,0.098,0.096,0.002,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,172,PRVENU,above_lateral,no,no,birds,white_and_pink,light,NA,none,0.478090899,48.57489583,0.020586766,14102.60942,2.111111111,1.836734694,0.352517986,0.038543897,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,venusta,Protea_venusta,Prvenu,22,5,1,1,CCM,1,44,140,140,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,0.245,.,5,.,.,0.248,0.236,3.52,3.509,1.3,3.9,2.23,0.5,0.685,0,0.096,0.09,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,173,PRVENU,above_lateral,no,no,birds,white_and_pink,light,NA,none,.,38.98722222,0.025649429,15393.804,3,1.552083333,0.391836735,0.042329545,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,venusta,Protea_venusta,Prvenu,22,6,1,1,CCM,1,36,103,103,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,0.298,.,6,.,.,0.306,0.288,4.16,4.15,1.5,4.6,1.99,0.5,0.698,0,0.116,0.11,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,174,PRVENU,above_lateral,no,no,birds,white_and_pink,light,NA,none,.,37.72772727,0.026505705,8332.289115,3.066666667,1.568965517,0.389261745,0.04375,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,venusta,Protea_venusta,Prvenu,22,7,1,1,CCM,1,38,50,50,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,0.198,.,3,.,.,0.204,0.19,2.73,2.723,1.2,3.8,1.21,0.6,0.753,0,0.082,0.078,0.004,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175,PRVENU,above_lateral,no,no,birds,white_and_pink,light,NA,none,.,34.90692308,0.028647612,1963.495408,3.166666667,1.414634146,0.414141414,0.042490842,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,venusta,Protea_venusta,Prvenu,22,8,1,1,CCM,1,74,260,260,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,0.283,.,6,.,.,0.282,0.266,4.39,4.378,1.4,5,1.94,0.6,0.594,0,0.108,0.102,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,176,PRVENU,above_lateral,no,no,birds,white_and_pink,light,NA,none,.,42.92509804,0.023296394,53092.91585,3.571428571,1.62037037,0.381625442,0.039863326,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,montana,Protea_montana,Prmont,23,1,1,1,CCM,1,14,55,40,.,0.447916667,0.7,10.6,47,.,11.2,11.9,.,76,10.4,93.4,10,2.5,5.7,.,3.67,.,17,0.061,.,.,3.9,5.9,0.07,0.032,1.13,1.101,0.4,5.5,0.76,3.8,0.495,0,0.024,0.012,0.012,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,177,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,NA,none,0.32541687,91.76,0.010897995,1727.875959,13.75,1.541666667,0.393442623,0.032743363,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,montana,Protea_montana,Prmont,23,2,1,1,CCM,1,12,163,142,.,0.454861111,1.1,12.4,45.3,.,10.1,8.6,.,44.3,11.3,41.8,11,1.6,2.6,.,6.16,.,9,0.046,.,.,1.5,1.9,0.54,0.508,0.88,0.848,0.4,5.7,0.98,3.3,0.428,0,0.018,0.01,0.008,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,178,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,NA,none,0.370831477,84.766,0.011797183,18178.82589,14.25,1.555555556,0.391304348,0.031818182,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,montana,Protea_montana,Prmont,23,3,1,1,CCM,1,10,110,112,.,0.461805556,1.1,11.1,46.1,.,14.5,15.7,.,5.5,14.7,13.6,12.2,2.2,1.5,.,4.57,.,25,0.084,.,.,2.7,2,0.096,0.04,1.16,1.108,0.3,8,0.93,5.6,0.557,0,0.036,0.018,0.018,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,179,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,NA,none,0.371322071,61.55111111,0.01624666,9676.105373,26.66666667,1.333333333,0.428571429,0.04137931,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,montana,Protea_montana,Prmont,23,4,1,1,CCM,1,15,95,55,.,0.472222222,0.6,13,45.9,.,8.7,9.8,.,33,15.8,42.8,16.3,2.6,1.8,.,5.07,.,12,0.059,.,.,2.1,1.8,0.062,0.03,0.91,0.881,1.5,4.1,0.76,3.8,0.541,0,0.026,0.012,0.014,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,180,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,NA,none,0.288401837,73.42666667,0.01361903,4103.705404,2.733333333,1.269230769,0.440677966,0.036263736,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,montana,Protea_montana,Prmont,23,5,1,1,CCM,1,11,132,150,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,0.082,.,.,.,.,0.086,0.032,1.42,1.378,0.2,9,0.74,5.7,0.387,0,0.028,0.01,0.018,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,181,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,NA,none,.,137.782,0.007257842,15550.88364,45,1.928571429,0.341463415,0.038028169,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,montana,Protea_montana,Prmont,23,6,1,1,CCM,1,18,88,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.5,0.088,.,.,.,.,0.092,0.05,1.49,1.456,0.3,8.3,0.86,3.9,0.511,0,0.036,0.022,0.014,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,182,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,NA,none,.,66.20272727,0.015105118,6911.503838,27.66666667,1.444444444,0.409090909,0.034899329,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,montana,Protea_montana,Prmont,23,7,1,1,CCM,1,18,68,95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.5,0.065,.,.,.,.,0.068,0.042,0.94,0.916,0.3,5.7,1.11,2.2,0.587,0,0.026,0.016,0.01,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,183,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,NA,none,.,57.22375,0.017475262,5073.672136,19,1.5,0.4,0.041489362,.,0
8/4/2011,2011,Waboomberg_1,22.03298,-33.35236,Swartberg,PR_2014,montana,Protea_montana,Prmont,23,8,1,1,CCM,1,10,50,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,0.059,.,.,.,.,0.062,0.036,0.73,0.705,0.2,5.9,0.98,2.6,0.557,0,0.026,0.014,0.012,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,184,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,NA,none,.,50.32285714,0.019871686,1884.955592,29.5,1.269230769,0.440677966,0.045205479,.,0
8/4/2011,2011,Waboomberg_2,21.3147,-33.3765,Swartberg,PR_2015,scolopendriifolia,Protea_scolopendriifolia,Prsclp,24,1,1,1,CCM,1,23,26,20,.,0.503472222,0.82,13.2,49.1,.,10.8,10.7,.,105.4,14.9,69.5,15.5,101.3,98,.,.,.,0,2.3,.,.,28.3,27.9,2.492,2.07,31.5624,29.338,3,23.6,2.78,80,0.525,0.5,1.224,1.01,0.214,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,185,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,29.04792079,0.034425872,408.407045,7.866666667,0.879084967,0.532173913,0.034091197,.,0
8/4/2011,2011,Waboomberg_2,21.3147,-33.3765,Swartberg,PR_2015,scolopendriifolia,Protea_scolopendriifolia,Prsclp,24,2,1,1,CCM,1,18,50,40,.,0.506944444,2,12.2,40,.,13.1,13.1,upper,111.7,14,149,14.4,65.5,47.6,.,.,.,18,4.38,.,.,24.9,26.5,4.462,4.09,54.71035,53.307,4.7,26.9,4.01,35,0.714,0,2.346,2.16,0.186,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,186,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,24.67909722,0.040520121,1570.796327,5.723404255,0.867007673,0.535616438,0.037177609,.,0
8/4/2011,2011,Waboomberg_2,21.3147,-33.3765,Swartberg,PR_2015,scolopendriifolia,Protea_scolopendriifolia,Prsclp,24,3,1,1,CCM,1,17,44,40,.,0.510416667,1.4,11.6,42.1,.,11,11.3,.,75.5,13.2,133.1,13.5,52.1,56.6,.,.,.,16,3.851,.,.,40.5,39.2,3.992,3.412,42.2503,39.847,4.3,23.8,2.67,90,0.723,0.5,2.016,1.714,0.302,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,187,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,23.24813302,0.043014207,1382.300768,5.534883721,0.910218254,0.52350039,0.043431644,.,0
8/4/2011,2011,Waboomberg_2,21.3147,-33.3765,Swartberg,PR_2015,scolopendriifolia,Protea_scolopendriifolia,Prsclp,24,4,1,1,CCM,1,36,33,45,.,0.53125,1.4,11.7,42.3,.,12.8,15.1,lower,158,14.5,197.5,14.1,142.9,99,.,.,.,16,4.249,.,.,41.1,41.7,4.376,3.58,42.395,38.545,3.9,35.5,3.5,110,0.785,0,2.236,1.828,0.408,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,188,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,21.08588621,0.047425088,1166.316273,9.102564103,0.900268336,0.526241469,0.047482014,.,0
8/4/2011,2011,Waboomberg_2,21.3147,-33.3765,Swartberg,PR_2015,scolopendriifolia,Protea_scolopendriifolia,Prsclp,24,5,1,1,CCM,1,18,45,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.23,.,28,2.094,.,.,.,.,2.116,1.838,25.12034,23.417,3.3,16.3,3.34,51,0.569,1,1.016,0.872,0.144,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,189,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,0.539721809,26.85428899,0.037237999,1661.117116,4.939393939,1.061023622,0.485195798,0.042913432,.,0
8/4/2011,2011,Waboomberg_2,21.3147,-33.3765,Swartberg,PR_2015,scolopendriifolia,Protea_scolopendriifolia,Prsclp,24,6,1,1,CCM,1,24,87,56,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,3.796,.,.,.,.,3.876,3.288,38.83815,35.957,3.7,25.4,3.39,85,0.693,0,2.014,1.618,0.396,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,190,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,22.22289864,0.04499863,3826.459852,6.864864865,0.884806356,0.530558483,0.045882721,.,0
8/4/2011,2011,Waboomberg_2,21.3147,-33.3765,Swartberg,PR_2015,scolopendriifolia,Protea_scolopendriifolia,Prsclp,24,7,1,1,CCM,1,17,23,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,2.24,.,.,.,.,2.318,2.112,30.01218,28.99,4,15.3,2.62,39,0.586,0.5,1.062,0.968,0.094,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,191,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,29.94873967,0.033390387,379.3473129,3.825,1.109227872,0.474107143,0.039250731,.,0
8/4/2011,2011,Waboomberg_2,21.3147,-33.3765,Swartberg,PR_2015,scolopendriifolia,Protea_scolopendriifolia,Prsclp,24,8,1,1,CCM,1,20,43,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,3.975,.,.,.,.,4.062,3.282,41.15483,37.207,4,25.9,3.69,107,0.672,0,2.152,1.794,0.358,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,192,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,20.73942586,0.048217342,742.9866626,6.475,0.847118959,0.541383648,0.044296137,.,0
8/6/2011,2011,Seweweekspoort_1_pro,21.3147,-33.3765,Swartberg,PR_2016,sulphurea,Protea_sulphurea,Prsulp,25,1,1,1,CCM,1,125,250,205,5,0.53125,0.7,11.7,53.7,horizontal,4.9,6.4,.,41,12.3,15.1,13,1.3,1.7,.,2.8,.,15,0.122,14,2,2.1,14.8,0.126,.,1.73,1.73,1,2.8,1.7,.,0.776,0,0.069,0.069,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,193,PRSULP,low_erect,no,yes,mammals,white_and_pink,light,yes,light,0.713784444,25.07246377,0.039884393,40251.65587,2.8,0.768115942,0.56557377,0.030635838,.,0
8/6/2011,2011,Seweweekspoort_1_pro,21.3147,-33.3765,Swartberg,PR_2016,sulphurea,Protea_sulphurea,Prsulp,25,2,1,1,CCM,1,135,280,260,5,0.534722222,0,12.6,52.6,horizontal,7.2,5.3,.,86.7,11.4,17.3,11.7,2.2,3,.,3.17,.,10,0.13,15,1,4.3,16.7,0.138,.,2.01,2.01,1,2.9,2.04,.,0.596,0,0.06,0.06,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,194,PRSULP,low_erect,no,yes,mammals,white_and_pink,light,yes,light,0.636301969,33.5,0.029850746,57176.9863,2.9,1.166666667,0.461538462,0.034825871,.,0
8/6/2011,2011,Seweweekspoort_1_pro,21.3147,-33.3765,Swartberg,PR_2016,sulphurea,Protea_sulphurea,Prsulp,25,3,1,1,CCM,1,135,305,300,5,0.541666667,0.3,11.1,55.1,horizontal,7.5,6.3,upper,120.3,12.7,59.7,12.3,1.5,1.5,.,3,.,11,0.154,15,4,23.7,17.7,0.162,.,2.27,2.27,1,3.1,2.23,.,0.669,0,0.068,0.068,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,195,PRSULP,low_erect,no,yes,mammals,white_and_pink,light,yes,light,0.637185529,33.38235294,0.029955947,71863.93195,3.1,1.264705882,0.441558442,0.037885463,.,0
8/6/2011,2011,Seweweekspoort_1_pro,21.3147,-33.3765,Swartberg,PR_2016,sulphurea,Protea_sulphurea,Prsulp,25,4,1,1,CCM,1,105,305,315,5,0.545138889,0.6,11,55.3,horizontal,13.7,15.1,lower,.,.,.,13,2.6,1.3,.,3.36,.,11,0.164,20,5,17.4,14.7,0.174,.,2.27,2.27,1.1,3.1,2.22,.,0.711,0,0.068,0.068,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,196,PRSULP,low_erect,no,yes,mammals,white_and_pink,light,yes,light,0.683233396,33.38235294,0.029955947,75457.12855,2.818181818,1.411764706,0.414634146,0.042290749,.,0
8/6/2011,2011,Seweweekspoort_1_pro,21.3147,-33.3765,Swartberg,PR_2016,sulphurea,Protea_sulphurea,Prsulp,25,5,1,1,CCM,1,150,340,470,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,0.084,22,2,.,.,0.088,.,1.25,1.25,0.9,2.2,1.46,.,0.66,0,0.036,0.036,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,197,PRSULP,low_erect,no,yes,mammals,white_and_pink,light,yes,light,.,34.72222222,0.0288,125506.6265,2.444444444,1.333333333,0.428571429,0.0384,.,0
8/6/2011,2011,Seweweekspoort_1_pro,21.3147,-33.3765,Swartberg,PR_2016,sulphurea,Protea_sulphurea,Prsulp,25,6,1,1,CCM,1,110,480,461,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,0.14,17,3,.,.,0.144,.,2.26,2.26,1,3.5,2.84,.,0.612,0,0.062,0.062,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,198,PRSULP,low_erect,no,yes,mammals,white_and_pink,light,yes,light,.,36.4516129,0.027433628,173792.9056,3.5,1.258064516,0.442857143,0.034513274,.,0
8/6/2011,2011,Seweweekspoort_1_pro,21.3147,-33.3765,Swartberg,PR_2016,sulphurea,Protea_sulphurea,Prsulp,25,7,1,1,CCM,1,75,182,80,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,0.062,18,4,.,.,0.064,.,1.08,1.08,0.6,2.7,1.26,.,0.568,0,0.026,0.026,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,199,PRSULP,low_erect,no,yes,mammals,white_and_pink,light,yes,light,.,41.53846154,0.024074074,11435.39726,4.5,1.384615385,0.419354839,0.033333333,.,0
8/6/2011,2011,Seweweekspoort_1_pro,21.3147,-33.3765,Swartberg,PR_2016,sulphurea,Protea_sulphurea,Prsulp,25,8,1,1,CCM,1,111,256,235,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,0.138,17,3,.,.,0.142,.,2.05,2.05,1,3,1.94,.,0.667,0,0.062,0.062,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,200,PRSULP,low_erect,no,yes,mammals,white_and_pink,light,yes,light,.,33.06451613,0.030243902,47249.55351,3,1.225806452,0.449275362,0.037073171,.,0
8/6/2011,2011,Seweweekspoort_2_pro,21.3138,-33.37821,Swartberg,PR_2017,lorifolia,Protea_lorifolia,Prlori,26,1,1,1,CCM,1,250,280,250,5,0.577083333,.,.,.,.,11.9,11.6,upper,120.5,13.4,47,13.5,50.6,45.6,.,13.52,.,9,4.548,16,4,13,35.3,4.8,4.456,44.3,44.172,3.2,22.7,5.8,2.2,0.89,1.5,2.296,2.124,0.172,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,201,PRLORI,erect,no,yes,birds,none,both,no,both,0.508515656,20.79679849,0.048084324,54977.87144,7.09375,0.980836237,0.504837291,0.050835214,.,0
8/6/2011,2011,Seweweekspoort_2_pro,21.3138,-33.37821,Swartberg,PR_2017,lorifolia,Protea_lorifolia,Prlori,26,2,1,1,CCM,1,240,190,180,5,0.58125,.,.,.,.,7.2,7.5,.,54.4,12.7,52.1,13,140.9,124.5,.,10.9,.,16,5.512,14,5,22.7,32.7,5.874,5.436,67.39,67.246,4.7,20,9.58,1.5,0.66,0.5,2.656,2.463,0.193,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,202,PRLORI,erect,no,yes,birds,none,both,no,both,0.529976927,27.30259846,0.03662655,26860.61719,4.255319149,1.075301205,0.481857765,0.042380175,.,0
8/6/2011,2011,Seweweekspoort_2_pro,21.3138,-33.37821,Swartberg,PR_2017,lorifolia,Protea_lorifolia,Prlori,26,3,1,1,CCM,1,260,280,235,5,0.583333333,.,.,.,.,7.1,7.1,.,59.1,11.7,19.2,12.1,39.3,38.7,.,9.91,.,20,3.906,17,4,17.5,13,4.124,3.77,47.14,46.974,3.2,20.7,8.29,2,0.625,1,1.99,1.837,0.153,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,203,PRLORI,erect,no,yes,birds,none,both,no,both,0.604053665,25.57114861,0.039106573,51679.19915,6.46875,0.96281407,0.509472606,0.040644888,.,0
